,country,latitude,longitude,date,year,month,week,day,yearWeek,population,confirmed,Deaths,recovered,testDone,testingRate,positivityRate,dosesReceived,dosesExported,firstDose,hospitalOccupancy,IcuOccupancy
6686,Greece,37.98333333333333,23.733333,2020-06-20,2020,6,25,20,2020-25,10718565,3256,190,1374,34696,323.7,0.33,0,0,0,0,0
6687,Greece,37.98333333333333,23.733333,2020-06-21,2020,6,25,21,2020-25,10718565,3266,190,1374,34696,323.7,0.33,0,0,0,0,0
6688,Greece,37.98333333333333,23.733333,2020-06-22,2020,6,26,22,2020-26,10718565,3287,190,1374,34964,326.2,0.34,0,0,0,0,0
6689,Greece,37.98333333333333,23.733333,2020-06-23,2020,6,26,23,2020-26,10718565,3302,190,1374,34964,326.2,0.34,0,0,0,0,0
6690,Greece,37.98333333333333,23.733333,2020-06-24,2020,6,26,24,2020-26,10718565,3310,190,1374,34964,326.2,0.34,0,0,0,0,0
6691,Greece,37.98333333333333,23.733333,2020-06-25,2020,6,26,25,2020-26,10718565,3321,191,1374,34964,326.2,0.34,0,0,0,0,0
6692,Greece,37.98333333333333,23.733333,2020-06-26,2020,6,26,26,2020-26,10718565,3343,191,1374,34964,326.2,0.34,0,0,0,0,0
6693,Greece,37.98333333333333,23.733333,2020-06-27,2020,6,26,27,2020-26,10718565,3366,191,1374,34964,326.2,0.34,0,0,0,0,0
6694,Greece,37.98333333333333,23.733333,2020-06-28,2020,6,26,28,2020-26,10718565,3376,191,1374,34964,326.2,0.34,0,0,0,0,0
6695,Greece,37.98333333333333,23.733333,2020-06-29,2020,6,27,29,2020-27,10718565,3390,191,1374,43438,405.26,0.47,0,0,0,0,0
6696,Greece,37.98333333333333,23.733333,2020-06-30,2020,6,27,30,2020-27,10718565,3409,192,1374,43438,405.26,0.47,0,0,0,0,0
6697,Greece,37.98333333333333,23.733333,2020-07-01,2020,7,27,1,2020-27,10718565,3432,192,1374,43438,405.26,0.47,0,0,0,0,0
6698,Greece,37.98333333333333,23.733333,2020-07-02,2020,7,27,2,2020-27,10718565,3458,192,1374,43438,405.26,0.47,0,0,0,0,0
6699,Greece,37.98333333333333,23.733333,2020-07-03,2020,7,27,3,2020-27,10718565,3486,192,1374,43438,405.26,0.47,0,0,0,0,0
6700,Greece,37.98333333333333,23.733333,2020-07-04,2020,7,27,4,2020-27,10718565,3511,192,1374,43438,405.26,0.47,0,0,0,0,0
6701,Greece,37.98333333333333,23.733333,2020-07-05,2020,7,27,5,2020-27,10718565,3519,192,1374,43438,405.26,0.47,0,0,0,0,0
6702,Greece,37.98333333333333,23.733333,2020-07-06,2020,7,28,6,2020-28,10718565,3562,192,1374,62993,587.7,0.41,0,0,0,0,0
6703,Greece,37.98333333333333,23.733333,2020-07-07,2020,7,28,7,2020-28,10718565,3589,193,1374,62993,587.7,0.41,0,0,0,0,0
6704,Greece,37.98333333333333,23.733333,2020-07-08,2020,7,28,8,2020-28,10718565,3622,193,1374,62993,587.7,0.41,0,0,0,0,0
6705,Greece,37.98333333333333,23.733333,2020-07-09,2020,7,28,9,2020-28,10718565,3672,193,1374,62993,587.7,0.41,0,0,0,0,0
6706,Greece,37.98333333333333,23.733333,2020-07-10,2020,7,28,10,2020-28,10718565,3732,193,1374,62993,587.7,0.41,0,0,0,0,0
6707,Greece,37.98333333333333,23.733333,2020-07-11,2020,7,28,11,2020-28,10718565,3772,193,1374,62993,587.7,0.41,0,0,0,0,0
6708,Greece,37.98333333333333,23.733333,2020-07-12,2020,7,28,12,2020-28,10718565,3803,193,1374,62993,587.7,0.41,0,0,0,0,0
6709,Greece,37.98333333333333,23.733333,2020-07-13,2020,7,29,13,2020-29,10718565,3826,193,1374,64682,603.46,0.27,0,0,0,0,0
6710,Greece,37.98333333333333,23.733333,2020-07-14,2020,7,29,14,2020-29,10718565,3883,193,1374,64682,603.46,0.27,0,0,0,0,0
6711,Greece,37.98333333333333,23.733333,2020-07-15,2020,7,29,15,2020-29,10718565,3910,193,1374,64682,603.46,0.27,0,0,0,0,0
6712,Greece,37.98333333333333,23.733333,2020-07-16,2020,7,29,16,2020-29,10718565,3939,193,1374,64682,603.46,0.27,0,0,0,0,0
6713,Greece,37.98333333333333,23.733333,2020-07-17,2020,7,29,17,2020-29,10718565,3964,194,1374,64682,603.46,0.27,0,0,0,0,0
6714,Greece,37.98333333333333,23.733333,2020-07-18,2020,7,29,18,2020-29,10718565,3983,194,1374,64682,603.46,0.27,0,0,0,0,0
6715,Greece,37.98333333333333,23.733333,2020-07-19,2020,7,29,19,2020-29,10718565,4007,194,1374,64682,603.46,0.27,0,0,0,0,0
6716,Greece,37.98333333333333,23.733333,2020-07-20,2020,7,30,20,2020-30,10718565,4012,195,1374,53361,497.84,0.46,0,0,0,0,0
6717,Greece,37.98333333333333,23.733333,2020-07-21,2020,7,30,21,2020-30,10718565,4048,197,1374,53361,497.84,0.46,0,0,0,0,0
6718,Greece,37.98333333333333,23.733333,2020-07-22,2020,7,30,22,2020-30,10718565,4077,200,1374,53361,497.84,0.46,0,0,0,0,0
6719,Greece,37.98333333333333,23.733333,2020-07-23,2020,7,30,23,2020-30,10718565,4110,201,1374,53361,497.84,0.46,0,0,0,0,0
6720,Greece,37.98333333333333,23.733333,2020-07-24,2020,7,30,24,2020-30,10718565,4135,201,1374,53361,497.84,0.46,0,0,0,0,0
6721,Greece,37.98333333333333,23.733333,2020-07-25,2020,7,30,25,2020-30,10718565,4166,201,1374,53361,497.84,0.46,0,0,0,0,0
6722,Greece,37.98333333333333,23.733333,2020-07-26,2020,7,30,26,2020-30,10718565,4193,202,1374,53361,497.84,0.46,0,0,0,0,0
6723,Greece,37.98333333333333,23.733333,2020-07-27,2020,7,31,27,2020-31,10718565,4227,202,1374,57263,534.24,0.98,0,0,0,0,0
6724,Greece,37.98333333333333,23.733333,2020-07-28,2020,7,31,28,2020-31,10718565,4279,203,1374,57263,534.24,0.98,0,0,0,0,0
6725,Greece,37.98333333333333,23.733333,2020-07-29,2020,7,31,29,2020-31,10718565,4336,203,1374,57263,534.24,0.98,0,0,0,0,0
6726,Greece,37.98333333333333,23.733333,2020-07-30,2020,7,31,30,2020-31,10718565,4401,203,1374,57263,534.24,0.98,0,0,0,0,0
6727,Greece,37.98333333333333,23.733333,2020-07-31,2020,7,31,31,2020-31,10718565,4477,206,1374,57263,534.24,0.98,0,0,0,0,0
6728,Greece,37.98333333333333,23.733333,2020-08-01,2020,8,31,1,2020-31,10718565,4587,206,1374,57263,534.24,0.98,0,0,0,0,0
6729,Greece,37.98333333333333,23.733333,2020-08-02,2020,8,31,2,2020-31,10718565,4662,208,1374,57263,534.24,0.98,0,0,0,0,0
6730,Greece,37.98333333333333,23.733333,2020-08-03,2020,8,32,3,2020-32,10718565,4737,209,1374,70061,653.64,1.54,0,0,0,0,0
6731,Greece,37.98333333333333,23.733333,2020-08-04,2020,8,32,4,2020-32,10718565,4855,209,3804,70061,653.64,1.54,0,0,0,0,0
6732,Greece,37.98333333333333,23.733333,2020-08-05,2020,8,32,5,2020-32,10718565,4973,210,3804,70061,653.64,1.54,0,0,0,0,0
6733,Greece,37.98333333333333,23.733333,2020-08-06,2020,8,32,6,2020-32,10718565,5123,210,3804,70061,653.64,1.54,0,0,0,0,0
6734,Greece,37.98333333333333,23.733333,2020-08-07,2020,8,32,7,2020-32,10718565,5270,210,3804,70061,653.64,1.54,0,0,0,0,0
6735,Greece,37.98333333333333,23.733333,2020-08-08,2020,8,32,8,2020-32,10718565,5421,211,3804,70061,653.64,1.54,0,0,0,0,0
6736,Greece,37.98333333333333,23.733333,2020-08-09,2020,8,32,9,2020-32,10718565,5623,212,3804,70061,653.64,1.54,0,0,0,0,0
6737,Greece,37.98333333333333,23.733333,2020-08-10,2020,8,33,10,2020-33,10718565,5749,213,3804,79411,740.87,2.01,0,0,0,0,0
6738,Greece,37.98333333333333,23.733333,2020-08-11,2020,8,33,11,2020-33,10718565,5942,214,3804,79411,740.87,2.01,0,0,0,0,0
6739,Greece,37.98333333333333,23.733333,2020-08-12,2020,8,33,12,2020-33,10718565,6177,216,3804,79411,740.87,2.01,0,0,0,0,0
6740,Greece,37.98333333333333,23.733333,2020-08-13,2020,8,33,13,2020-33,10718565,6381,221,3804,79411,740.87,2.01,0,0,0,0,0
6741,Greece,37.98333333333333,23.733333,2020-08-14,2020,8,33,14,2020-33,10718565,6632,223,3804,79411,740.87,2.01,0,0,0,0,0
6742,Greece,37.98333333333333,23.733333,2020-08-15,2020,8,33,15,2020-33,10718565,6858,226,3804,79411,740.87,2.01,0,0,0,0,0
6743,Greece,37.98333333333333,23.733333,2020-08-16,2020,8,33,16,2020-33,10718565,7075,228,3804,79411,740.87,2.01,0,0,0,0,0
6744,Greece,37.98333333333333,23.733333,2020-08-17,2020,8,34,17,2020-34,10718565,7222,230,3804,82050,765.49,2.03,0,0,0,0,0
6745,Greece,37.98333333333333,23.733333,2020-08-18,2020,8,34,18,2020-34,10718565,7472,232,3804,82050,765.49,2.03,0,0,0,0,0
6746,Greece,37.98333333333333,23.733333,2020-08-19,2020,8,34,19,2020-34,10718565,7684,235,3804,82050,765.49,2.03,0,0,0,0,0
6747,Greece,37.98333333333333,23.733333,2020-08-20,2020,8,34,20,2020-34,10718565,7934,235,3804,82050,765.49,2.03,0,0,0,0,0
6748,Greece,37.98333333333333,23.733333,2020-08-21,2020,8,34,21,2020-34,10718565,8138,238,3804,82050,765.49,2.03,0,0,0,0,0
6749,Greece,37.98333333333333,23.733333,2020-08-22,2020,8,34,22,2020-34,10718565,8381,240,3804,82050,765.49,2.03,0,0,0,0,0
6750,Greece,37.98333333333333,23.733333,2020-08-23,2020,8,34,23,2020-34,10718565,8664,242,3804,82050,765.49,2.03,0,0,0,0,0
6751,Greece,37.98333333333333,23.733333,2020-08-24,2020,8,35,24,2020-35,10718565,8819,242,3804,91067,849.62,1.59,0,0,0,0,0
6752,Greece,37.98333333333333,23.733333,2020-08-25,2020,8,35,25,2020-35,10718565,8987,243,3804,91067,849.62,1.59,0,0,0,0,0
6753,Greece,37.98333333333333,23.733333,2020-08-26,2020,8,35,26,2020-35,10718565,8987,243,3804,91067,849.62,1.59,0,0,0,0,0
6754,Greece,37.98333333333333,23.733333,2020-08-27,2020,8,35,27,2020-35,10718565,9531,254,3804,91067,849.62,1.59,0,0,0,0,0
6755,Greece,37.98333333333333,23.733333,2020-08-28,2020,8,35,28,2020-35,10718565,9800,259,3804,91067,849.62,1.59,0,0,0,0,0
6756,Greece,37.98333333333333,23.733333,2020-08-29,2020,8,35,29,2020-35,10718565,9977,260,3804,91067,849.62,1.59,0,0,0,0,0
6757,Greece,37.98333333333333,23.733333,2020-08-30,2020,8,35,30,2020-35,10718565,10134,262,3804,91067,849.62,1.59,0,0,0,0,0
6758,Greece,37.98333333333333,23.733333,2020-08-31,2020,8,36,31,2020-36,10718565,10317,266,3804,87938,820.43,1.53,0,0,0,0,0
6759,Greece,37.98333333333333,23.733333,2020-09-01,2020,9,36,1,2020-36,10718565,10524,271,6486,87938,820.43,1.53,0,0,0,0,0
6760,Greece,37.98333333333333,23.733333,2020-09-02,2020,9,36,2,2020-36,10718565,10757,273,6486,87938,820.43,1.53,0,0,0,0,0
6761,Greece,37.98333333333333,23.733333,2020-09-03,2020,9,36,3,2020-36,10718565,10998,278,6486,87938,820.43,1.53,0,0,0,0,0
6762,Greece,37.98333333333333,23.733333,2020-09-04,2020,9,36,4,2020-36,10718565,11200,279,6486,87938,820.43,1.53,0,0,0,0,0
6763,Greece,37.98333333333333,23.733333,2020-09-05,2020,9,36,5,2020-36,10718565,11386,280,6486,87938,820.43,1.53,0,0,0,0,0
6764,Greece,37.98333333333333,23.733333,2020-09-06,2020,9,36,6,2020-36,10718565,11524,284,6486,87938,820.43,1.53,0,0,0,0,0
6765,Greece,37.98333333333333,23.733333,2020-09-07,2020,9,37,7,2020-37,10718565,11663,289,6486,96146,897.0,1.83,0,0,0,0,0
6766,Greece,37.98333333333333,23.733333,2020-09-08,2020,9,37,8,2020-37,10718565,11832,290,7262,96146,897.0,1.83,0,0,0,0,0
6767,Greece,37.98333333333333,23.733333,2020-09-09,2020,9,37,9,2020-37,10718565,12080,293,7262,96146,897.0,1.83,0,0,0,0,0
6768,Greece,37.98333333333333,23.733333,2020-09-10,2020,9,37,10,2020-37,10718565,12452,297,7262,96146,897.0,1.83,0,0,0,0,0
6769,Greece,37.98333333333333,23.733333,2020-09-11,2020,9,37,11,2020-37,10718565,12734,300,7262,96146,897.0,1.83,0,0,0,0,0
6770,Greece,37.98333333333333,23.733333,2020-09-12,2020,9,37,12,2020-37,10718565,13036,302,7262,96146,897.0,1.83,0,0,0,0,0
6771,Greece,37.98333333333333,23.733333,2020-09-13,2020,9,37,13,2020-37,10718565,13240,305,7262,96146,897.0,1.83,0,0,0,0,0
6772,Greece,37.98333333333333,23.733333,2020-09-14,2020,9,38,14,2020-38,10718565,13420,310,7262,85002,793.04,2.63,0,0,0,0,0
6773,Greece,37.98333333333333,23.733333,2020-09-15,2020,9,38,15,2020-38,10718565,13730,313,8846,85002,793.04,2.63,0,0,0,0,0
6774,Greece,37.98333333333333,23.733333,2020-09-16,2020,9,38,16,2020-38,10718565,14041,316,8846,85002,793.04,2.63,0,0,0,0,0
6775,Greece,37.98333333333333,23.733333,2020-09-17,2020,9,38,17,2020-38,10718565,14400,325,8846,85002,793.04,2.63,0,0,0,0,0
6776,Greece,37.98333333333333,23.733333,2020-09-18,2020,9,38,18,2020-38,10718565,14738,327,8846,85002,793.04,2.63,0,0,0,0,0
6777,Greece,37.98333333333333,23.733333,2020-09-19,2020,9,38,19,2020-38,10718565,14978,331,8846,85002,793.04,2.63,0,0,0,0,0
6778,Greece,37.98333333333333,23.733333,2020-09-20,2020,9,38,20,2020-38,10718565,15142,338,8846,85002,793.04,2.63,0,0,0,0,0
6779,Greece,37.98333333333333,23.733333,2020-09-21,2020,9,39,21,2020-39,10718565,15595,344,8846,76379,712.59,2.86,0,0,0,0,0
6780,Greece,37.98333333333333,23.733333,2020-09-22,2020,9,39,22,2020-39,10718565,15928,352,10441,76379,712.59,2.86,0,0,0,0,0
6781,Greece,37.98333333333333,23.733333,2020-09-23,2020,9,39,23,2020-39,10718565,16286,357,10441,76379,712.59,2.86,0,0,0,0,0
6782,Greece,37.98333333333333,23.733333,2020-09-24,2020,9,39,24,2020-39,10718565,16627,366,10441,76379,712.59,2.86,0,0,0,0,0
6783,Greece,37.98333333333333,23.733333,2020-09-25,2020,9,39,25,2020-39,10718565,16913,369,10441,76379,712.59,2.86,0,0,0,0,0
6784,Greece,37.98333333333333,23.733333,2020-09-26,2020,9,39,26,2020-39,10718565,17228,376,10441,76379,712.59,2.86,0,0,0,0,0
6785,Greece,37.98333333333333,23.733333,2020-09-27,2020,9,39,27,2020-39,10718565,17444,379,10441,76379,712.59,2.86,0,0,0,0,0
6786,Greece,37.98333333333333,23.733333,2020-09-28,2020,9,40,28,2020-40,10718565,17707,383,10441,76821,716.71,3.11,0,0,0,0,0
6787,Greece,37.98333333333333,23.733333,2020-09-29,2020,9,40,29,2020-40,10718565,18123,388,11686,76821,716.71,3.11,0,0,0,0,0
6788,Greece,37.98333333333333,23.733333,2020-09-30,2020,9,40,30,2020-40,10718565,18475,391,11686,76821,716.71,3.11,0,0,0,0,0
6789,Greece,37.98333333333333,23.733333,2020-10-01,2020,10,40,1,2020-40,10718565,18886,393,11686,76821,716.71,3.11,0,0,0,0,0
6790,Greece,37.98333333333333,23.733333,2020-10-02,2020,10,40,2,2020-40,10718565,19346,398,11686,76821,716.71,3.11,0,0,0,0,0
6791,Greece,37.98333333333333,23.733333,2020-10-03,2020,10,40,3,2020-40,10718565,19613,405,11686,76821,716.71,3.11,0,0,0,0,0
6792,Greece,37.98333333333333,23.733333,2020-10-04,2020,10,40,4,2020-40,10718565,19842,409,11686,76821,716.71,3.11,0,0,0,0,0
6793,Greece,37.98333333333333,23.733333,2020-10-05,2020,10,41,5,2020-41,10718565,20142,417,11686,84070,784.34,2.96,0,0,0,0,0
6794,Greece,37.98333333333333,23.733333,2020-10-06,2020,10,41,6,2020-41,10718565,20541,420,13199,84070,784.34,2.96,0,0,0,0,0
6795,Greece,37.98333333333333,23.733333,2020-10-07,2020,10,41,7,2020-41,10718565,20947,424,13199,84070,784.34,2.96,0,0,0,0,0
6796,Greece,37.98333333333333,23.733333,2020-10-08,2020,10,41,8,2020-41,10718565,21381,430,13199,84070,784.34,2.96,0,0,0,0,0
6797,Greece,37.98333333333333,23.733333,2020-10-09,2020,10,41,9,2020-41,10718565,21772,431,13199,84070,784.34,2.96,0,0,0,0,0
6798,Greece,37.98333333333333,23.733333,2020-10-10,2020,10,41,10,2020-41,10718565,22078,436,13199,84070,784.34,2.96,0,0,0,0,0
6799,Greece,37.98333333333333,23.733333,2020-10-11,2020,10,41,11,2020-41,10718565,22358,449,13199,84070,784.34,2.96,0,0,0,0,0
6800,Greece,37.98333333333333,23.733333,2020-10-12,2020,10,42,12,2020-42,10718565,22652,456,13199,129761,1210.62,2.58,0,0,0,0,0
6801,Greece,37.98333333333333,23.733333,2020-10-13,2020,10,42,13,2020-42,10718565,23060,462,16437,129761,1210.62,2.58,0,0,0,0,0
6802,Greece,37.98333333333333,23.733333,2020-10-14,2020,10,42,14,2020-42,10718565,23495,469,16437,129761,1210.62,2.58,0,0,0,0,0
6803,Greece,37.98333333333333,23.733333,2020-10-15,2020,10,42,15,2020-42,10718565,23947,482,16437,129761,1210.62,2.58,0,0,0,0,0
6804,Greece,37.98333333333333,23.733333,2020-10-16,2020,10,42,16,2020-42,10718565,24450,490,16437,129761,1210.62,2.58,0,0,0,0,0
6805,Greece,37.98333333333333,23.733333,2020-10-17,2020,10,42,17,2020-42,10718565,24932,500,16437,129761,1210.62,2.58,0,0,0,0,0
6806,Greece,37.98333333333333,23.733333,2020-10-18,2020,10,42,18,2020-42,10718565,25370,509,16437,129761,1210.62,2.58,0,0,0,0,0
6807,Greece,37.98333333333333,23.733333,2020-10-19,2020,10,43,19,2020-43,10718565,25802,520,16437,147588,1376.94,4.26,0,0,0,0,0
6808,Greece,37.98333333333333,23.733333,2020-10-20,2020,10,43,20,2020-43,10718565,26469,528,19749,147588,1376.94,4.26,0,0,0,0,0
6809,Greece,37.98333333333333,23.733333,2020-10-21,2020,10,43,21,2020-43,10718565,27334,534,19749,147588,1376.94,4.26,0,0,0,0,0
6810,Greece,37.98333333333333,23.733333,2020-10-22,2020,10,43,22,2020-43,10718565,28216,549,19749,147588,1376.94,4.26,0,0,0,0,0
6811,Greece,37.98333333333333,23.733333,2020-10-23,2020,10,43,23,2020-43,10718565,29057,559,19749,147588,1376.94,4.26,0,0,0,0,0
6812,Greece,37.98333333333333,23.733333,2020-10-24,2020,10,43,24,2020-43,10718565,29992,564,19749,147588,1376.94,4.26,0,0,0,0,0
6813,Greece,37.98333333333333,23.733333,2020-10-25,2020,10,43,25,2020-43,10718565,30782,574,19749,147588,1376.94,4.26,0,0,0,0,0
6814,Greece,37.98333333333333,23.733333,2020-10-26,2020,10,44,26,2020-44,10718565,31496,581,19749,145698,1359.31,7.72,0,0,0,0,0
6815,Greece,37.98333333333333,23.733333,2020-10-27,2020,10,44,27,2020-44,10718565,32752,593,19749,145698,1359.31,7.72,0,0,0,0,0
6816,Greece,37.98333333333333,23.733333,2020-10-28,2020,10,44,28,2020-44,10718565,34299,603,23074,145698,1359.31,7.72,0,0,0,0,0
6817,Greece,37.98333333333333,23.733333,2020-10-29,2020,10,44,29,2020-44,10718565,35510,615,23074,145698,1359.31,7.72,0,0,0,0,0
6818,Greece,37.98333333333333,23.733333,2020-10-30,2020,10,44,30,2020-44,10718565,37196,620,23074,145698,1359.31,7.72,0,0,0,0,0
6819,Greece,37.98333333333333,23.733333,2020-10-31,2020,10,44,31,2020-44,10718565,39251,626,23074,145698,1359.31,7.72,0,0,0,0,0
6820,Greece,37.98333333333333,23.733333,2020-11-01,2020,11,44,1,2020-44,10718565,40929,635,23074,145698,1359.31,7.72,0,0,0,0,0
6821,Greece,37.98333333333333,23.733333,2020-11-02,2020,11,45,2,2020-45,10718565,42080,642,23074,166432,1552.75,10.32,0,0,0,0,0
6822,Greece,37.98333333333333,23.733333,2020-11-03,2020,11,45,3,2020-45,10718565,44246,655,23074,166432,1552.75,10.32,0,0,0,0,0
6823,Greece,37.98333333333333,23.733333,2020-11-04,2020,11,45,4,2020-45,10718565,46892,673,23074,166432,1552.75,10.32,0,0,0,0,0
6824,Greece,37.98333333333333,23.733333,2020-11-05,2020,11,45,5,2020-45,10718565,49807,702,23074,166432,1552.75,10.32,0,0,0,0,0
6825,Greece,37.98333333333333,23.733333,2020-11-06,2020,11,45,6,2020-45,10718565,52254,715,23074,166432,1552.75,10.32,0,0,0,0,0
6826,Greece,37.98333333333333,23.733333,2020-11-07,2020,11,45,7,2020-45,10718565,54809,749,23074,166432,1552.75,10.32,0,0,0,0,0
6827,Greece,37.98333333333333,23.733333,2020-11-08,2020,11,45,8,2020-45,10718565,56698,784,23074,166432,1552.75,10.32,0,0,0,0,0
6828,Greece,37.98333333333333,23.733333,2020-11-09,2020,11,46,9,2020-46,10718565,58187,825,23074,172922,1613.29,10.56,0,0,0,0,0
6829,Greece,37.98333333333333,23.733333,2020-11-10,2020,11,46,10,2020-46,10718565,60570,866,23074,172922,1613.29,10.56,0,0,0,0,0
6830,Greece,37.98333333333333,23.733333,2020-11-11,2020,11,46,11,2020-46,10718565,63321,909,23074,172922,1613.29,10.56,0,0,0,0,0
6831,Greece,37.98333333333333,23.733333,2020-11-12,2020,11,46,12,2020-46,10718565,66637,959,23074,172922,1613.29,10.56,0,0,0,0,0
6832,Greece,37.98333333333333,23.733333,2020-11-13,2020,11,46,13,2020-46,10718565,69675,997,23074,172922,1613.29,10.56,0,0,0,0,0
6833,Greece,37.98333333333333,23.733333,2020-11-14,2020,11,46,14,2020-46,10718565,72510,1035,23074,172922,1613.29,10.56,0,0,0,0,0
6834,Greece,37.98333333333333,23.733333,2020-11-15,2020,11,46,15,2020-46,10718565,74205,1106,23074,172922,1613.29,10.56,0,0,0,0,0
6835,Greece,37.98333333333333,23.733333,2020-11-16,2020,11,47,16,2020-47,10718565,76403,1165,23074,185997,1735.28,8.76,0,0,0,0,0
6836,Greece,37.98333333333333,23.733333,2020-11-17,2020,11,47,17,2020-47,10718565,78825,1228,23074,185997,1735.28,8.76,0,0,0,0,0
6837,Greece,37.98333333333333,23.733333,2020-11-18,2020,11,47,18,2020-47,10718565,82034,1288,23074,185997,1735.28,8.76,0,0,0,0,0
6838,Greece,37.98333333333333,23.733333,2020-11-19,2020,11,47,19,2020-47,10718565,85261,1347,23074,185997,1735.28,8.76,0,0,0,0,0
6839,Greece,37.98333333333333,23.733333,2020-11-20,2020,11,47,20,2020-47,10718565,87812,1419,23074,185997,1735.28,8.76,0,0,0,0,0
6840,Greece,37.98333333333333,23.733333,2020-11-21,2020,11,47,21,2020-47,10718565,90121,1527,23074,185997,1735.28,8.76,0,0,0,0,0
6841,Greece,37.98333333333333,23.733333,2020-11-22,2020,11,47,22,2020-47,10718565,91619,1630,23074,185997,1735.28,8.76,0,0,0,0,0
6842,Greece,37.98333333333333,23.733333,2020-11-23,2020,11,48,23,2020-48,10718565,93006,1714,23074,182875,1706.15,6.7,0,0,0,0,0
6843,Greece,37.98333333333333,23.733333,2020-11-24,2020,11,48,24,2020-48,10718565,95137,1815,23074,182875,1706.15,6.7,0,0,0,0,0
6844,Greece,37.98333333333333,23.733333,2020-11-25,2020,11,48,25,2020-48,10718565,97288,1902,23074,182875,1706.15,6.7,0,0,0,0,0
6845,Greece,37.98333333333333,23.733333,2020-11-26,2020,11,48,26,2020-48,10718565,99306,2001,23074,182875,1706.15,6.7,0,0,0,0,0
6846,Greece,37.98333333333333,23.733333,2020-11-27,2020,11,48,27,2020-48,10718565,101287,2102,23074,182875,1706.15,6.7,0,0,0,0,0
6847,Greece,37.98333333333333,23.733333,2020-11-28,2020,11,48,28,2020-48,10718565,103034,2223,23074,182875,1706.15,6.7,0,0,0,0,0
6848,Greece,37.98333333333333,23.733333,2020-11-29,2020,11,48,29,2020-48,10718565,104227,2321,23074,182875,1706.15,6.7,0,0,0,0,0
6849,Greece,37.98333333333333,23.733333,2020-11-30,2020,11,49,30,2020-49,10718565,105271,2406,23074,167417,1561.93,6.33,0,0,0,0,0
6850,Greece,37.98333333333333,23.733333,2020-12-01,2020,12,49,1,2020-49,10718565,107470,2517,23074,167417,1561.93,6.33,0,0,0,0,0
6851,Greece,37.98333333333333,23.733333,2020-12-02,2020,12,49,2,2020-49,10718565,109655,2606,23074,167417,1561.93,6.33,0,0,0,0,0
6852,Greece,37.98333333333333,23.733333,2020-12-03,2020,12,49,3,2020-49,10718565,111537,2706,23074,167417,1561.93,6.33,0,0,0,0,0
6853,Greece,37.98333333333333,23.733333,2020-12-04,2020,12,49,4,2020-49,10718565,113185,2804,93764,167417,1561.93,6.33,0,0,0,0,0
6854,Greece,37.98333333333333,23.733333,2020-12-05,2020,12,49,5,2020-49,10718565,114568,2902,93764,167417,1561.93,6.33,0,0,0,0,0
6855,Greece,37.98333333333333,23.733333,2020-12-06,2020,12,49,6,2020-49,10718565,115471,3003,93764,167417,1561.93,6.33,0,0,0,0,0
6856,Greece,37.98333333333333,23.733333,2020-12-07,2020,12,50,7,2020-50,10718565,116721,3092,93764,184638,1722.6,4.49,0,0,0,0,0
6857,Greece,37.98333333333333,23.733333,2020-12-08,2020,12,50,8,2020-50,10718565,118045,3194,93764,184638,1722.6,4.49,0,0,0,0,0
6858,Greece,37.98333333333333,23.733333,2020-12-09,2020,12,50,9,2020-50,10718565,119720,3289,93764,184638,1722.6,4.49,0,0,0,0,0
6859,Greece,37.98333333333333,23.733333,2020-12-10,2020,12,50,10,2020-50,10718565,121253,3370,93764,184638,1722.6,4.49,0,0,0,0,0
6860,Greece,37.98333333333333,23.733333,2020-12-11,2020,12,50,11,2020-50,10718565,122648,3472,93764,184638,1722.6,4.49,0,0,0,0,0
6861,Greece,37.98333333333333,23.733333,2020-12-12,2020,12,50,12,2020-50,10718565,123842,3540,93764,184638,1722.6,4.49,0,0,0,0,0
6862,Greece,37.98333333333333,23.733333,2020-12-13,2020,12,50,13,2020-50,10718565,124534,3625,93764,184638,1722.6,4.49,0,0,0,0,0
6863,Greece,37.98333333333333,23.733333,2020-12-14,2020,12,51,14,2020-51,10718565,125173,3687,93764,196345,1831.82,3.06,0,0,0,0,0
6864,Greece,37.98333333333333,23.733333,2020-12-15,2020,12,51,15,2020-51,10718565,126372,3785,93764,196345,1831.82,3.06,0,0,0,0,0
6865,Greece,37.98333333333333,23.733333,2020-12-16,2020,12,51,16,2020-51,10718565,127557,3870,93764,196345,1831.82,3.06,0,0,0,0,0
6866,Greece,37.98333333333333,23.733333,2020-12-17,2020,12,51,17,2020-51,10718565,128710,3948,93764,196345,1831.82,3.06,0,0,0,0,0
6867,Greece,37.98333333333333,23.733333,2020-12-18,2020,12,51,18,2020-51,10718565,129584,4044,93764,196345,1831.82,3.06,0,0,0,0,0
6868,Greece,37.98333333333333,23.733333,2020-12-19,2020,12,51,19,2020-51,10718565,130485,4102,93764,196345,1831.82,3.06,0,0,0,0,0
6869,Greece,37.98333333333333,23.733333,2020-12-20,2020,12,51,20,2020-51,10718565,131072,4172,93764,196345,1831.82,3.06,0,0,0,0,0
6870,Greece,37.98333333333333,23.733333,2020-12-21,2020,12,52,21,2020-52,10718565,131597,4257,93764,148461,1385.08,2.89,0,0,0,0,0
6871,Greece,37.98333333333333,23.733333,2020-12-22,2020,12,52,22,2020-52,10718565,132430,4340,93764,148461,1385.08,2.89,0,0,0,0,0
